index,psi_norm,psi_abs_wb,rhop,rhot,q_eqdsk,ffprime_eqdsk,p_eq_pa,pprime_eqdsk_pa_per_wb,ne_1e19_m3,te_keV,nD_1e19_m3,tD_keV,nC_1e19_m3,tC_keV,zeff,p_e_pa,p_d_pa,p_c_pa,p_th_pa,p_fast_pa,q_chease,p_chease_pa,pprime_chease_pa_per_wb,ffprime_chease,total_current_density,total_parallel_current_density,bootstrap_current_density,bootstrap_parallel_current_density,bootstrap_current_density_raw_jbsbav,driven_current_density,driven_parallel_current_density,total_istar_rhop,pressure_offset_istar_rhop,bootstrap_istar_rhop,driven_istar_rhop,dVdpsi_m3_per_wb
45,0.3515625,-0.03034680064296875,0.5929270612815711,0.4046389927095631,1.61494685,-0.43017107,9913.58806,-162526.63,4.297270792336348,0.6722923623549323,4.001419308575321,0.643456890566598,0.04930858062683766,0.643456890566598,1.3442318369703867,4628.724076489872,4125.189590261821,50.83377367538074,8804.747440427072,1108.8406195729276,-1.6163479162954557,9689.960429599822,-160621.09044686623,-0.425115487107751,583315.5077897445,583315.5077897445,56766.35223574199,56766.35223574199,26992.93295647929,526549.1555540025,526549.1555540025,1.5287431,-0.025836596455820787,0.01942177555933983,1.5351579208964812,111.13286133918216
46,0.359375,-0.0298032427328125,0.5994789404140899,0.4098362003482934,1.62806682,-0.422393027,9824.47457,-165362.945,4.296522325969217,0.6651445001418977,3.9971193202306132,0.6438886445480169,0.04990050095643406,0.6438886445480169,1.3484248224767046,4578.713514250879,4123.521588282455,51.47852152386922,8753.713624057204,1070.7609459427968,-1.6294967408930405,9603.058931216754,-163422.65337803567,-0.41743217763674495,580018.7663961791,580018.7663961791,48035.51027068943,48035.51027068943,22841.33570679916,531983.2561254897,531983.2561254897,1.5263285,-0.02551597410487146,0.02064315924040466,1.5312013148644668,111.55261203456276
47,0.3671875,-0.02925968482265625,0.6059599821770412,0.41501230161213337,1.64157126,-0.414604976,9733.81758,-168205.901,4.295907861514968,0.6578941746689676,3.9923931222479614,0.6461549354063868,0.05058578987783452,0.6461549354063868,1.3532602991629008,4528.156129052002,4133.14230460509,52.36915848562979,8713.667592142721,1020.1499878572795,-1.643016586562876,9514.495757367806,-166233.08516461693,-0.40973311866346446,576668.3169581688,576668.3169581688,39890.07684125997,39890.07684125997,18968.10570693989,536778.2401169088,536778.2401169088,1.5238983,-0.025186385507384498,0.021914813950392752,1.5271698715569917,111.9780197978402
48,0.375,-0.0287161269125,0.6123724356957945,0.42016608445231063,1.65541205,-0.406809396,9641.61426,-171052.578,4.295428238673012,0.6505526341650777,3.9872635892215365,0.6500556572230002,0.051360774908579244,0.6500556572230002,1.3587123708376476,4477.125839598673,4152.750916630969,53.49245172981434,8683.369207959457,958.2450520405437,-1.6568743493050109,9424.500143157764,-169046.12022911335,-0.40202944029594456,573270.9629641408,573270.9629641408,33389.44025779572,33389.44025779572,15876.992035531484,539881.522706345,539881.522706345,1.5214534,-0.024849771977028274,0.023235964729571703,1.5230672072474565,112.40838537715429
49,0.3828125,-0.02817256900234375,0.6187184335382291,0.4252997495411078,1.66960919,-0.399008648,9547.86338,-173900.117,4.295083234380666,0.643124026771007,3.9817035461908845,0.6552118148527395,0.05222994803163021,0.6552118148527395,1.364812124805038,4425.646413484037,4179.853262379036,54.82917453328431,8660.328850396358,887.534529603643,-1.6710886645631364,9333.045972573356,-171859.3866344265,-0.3943224398907569,569824.645419221,569824.645419221,29153.357542422997,29153.357542422997,13862.694969915883,540671.2878767981,540671.2878767981,1.5189944,-0.024507873827023737,0.024609475831156108,1.5188927979958675,112.844038885927
50,0.390625,-0.027629011092187503,0.625,0.4304180386410289,1.68419588,-0.391205013,9452.56523,-176745.671,4.294872729858796,0.63560882711322,3.9757330678420364,0.6612133169111147,0.05318994366946004,0.6612133169111147,1.3715356450472198,4373.716333436477,4211.814190413801,56.348390526112524,8641.87891437639,810.6863156236104,-1.68571856215,9239.9274526,-174672.369935,-0.38660746023000003,566320.70646,566320.70646,26909.083312930652,26909.083312930652,12795.5215225,539411.6231470692,539411.6231470692,1.516522,-0.02416231957541262,0.02603516954593358,1.5146491500294788,113.2860889
51,0.3984375,-0.02708545318203125,0.6312190586476298,0.4355179299115109,1.6991394,-0.383400725,9355.72169,-179586.364,4.294796684358086,0.6280201728248436,3.969344368311817,0.6677751682762898,0.054242052674377976,0.6677751682762898,1.378891412056344,4321.421188017991,4246.776816109923,58.03323430305754,8626.23123843097,729.4904515690305,-1.7007053760739417,9145.482330914909,-177478.80264158524,-0.37889763148155786,562769.8564291038,562769.8564291038,25725.70594054495,25725.70594054495,12232.814481850846,537044.1504885588,537044.1504885588,1.5140368,-0.02381465933313786,0.027511813136615,1.5103396461965228,113.73336385100978
52,0.40625,-0.026541895271875,0.6373774391990981,0.44060567860660194,1.71453586,-0.37559801,9257.33618,-182419.242,4.294854995567192,0.6203560953435097,3.962588687422192,0.6747031623903089,0.055377718024166814,0.6747031623903089,1.386819006099088,4268.742452075689,4283.53317564759,59.86296107418892,8612.138588797467,645.1975912025337,-1.7161349261673373,9049.404226437233,-180278.54297975978,-0.37118547400775437,559159.3101342949,559159.3101342949,25693.32687066022,25693.32687066022,12217.417930404981,533465.9832636346,533465.9832636346,1.5115392,-0.02346636175235841,0.029031991901820913,1.5059735698505377,114.18745513777894
53,0.4140625,-0.025998337361718752,0.6434768838116876,0.44568127641080263,1.73035955,-0.367799116,9157.4138,-185241.228,4.295047554607362,0.6126246760006537,3.955485322878649,0.6817333019143119,0.056593705288118926,0.6817333019143119,1.3952950781237101,4215.730659297428,4320.407192666995,61.814880205021666,8597.952732169446,559.4610678305544,-1.7319972856052248,8951.816214503484,-183067.51127889607,-0.3634768735120237,555491.8687487192,555491.8687487192,27131.355899197406,27131.355899197406,12901.2142221867,528360.5128495218,528360.5128495218,1.5090297,-0.0231188775366147,0.030564395225839723,1.5015841823107745,114.64812765477865
54,0.421875,-0.0254547794515625,0.649519052838329,0.45074389570716844,1.74662967,-0.360006354,9055.96135,-188049.077,4.295374052693037,0.6048360905582834,3.948083186661104,0.6884721522038737,0.057881811005322366,0.6884721522038737,1.4042614936110114,4162.450488371358,4354.94893329997,63.846762891608876,8581.246184562939,474.71516543706093,-1.7482694134121313,8852.886933601343,-185841.7866726232,-0.3557784762560454,551772.203253588,551772.203253588,30263.350602498213,30263.350602498213,14390.50708171655,521508.8526510898,521508.8526510898,1.5065086,-0.0227735116083044,0.0321047623076313,1.497177349300673,115.11491324629978
55,0.4296875,-0.02491122154140625,0.6555055301063447,0.4557999602216161,1.76337421,-0.352222128,8952.98746,-190839.322,4.295835312999079,0.596987866589129,3.940408925453354,0.6945222146888649,0.05923773125762093,0.6945222146888649,1.4136871663471537,4108.880605844716,4384.679251503087,65.91662339246243,8559.476480740264,393.5109792597359,-1.7650471380886148,8752.3191932196,-188599.1902068429,-0.34808450601741003,547986.7200402966,547986.7200402966,34836.38901801247,34836.38901801247,16565.02974339392,513150.3310222841,513150.3310222841,1.5039759,-0.02243142568245548,0.03365298449531485,1.4927543411871402,115.58955065370434
56,0.4375,-0.02436766363125,0.6614378277661477,0.46084886701189254,1.78059767,-0.344448977,8848.50271,-193608.219,4.296432163859622,0.5890886601501875,3.9325146125379318,0.6996149680348834,0.060652925220281644,0.6996149680348834,1.4235113431824458,4055.07616289559,4407.982191686763,67.98627356457955,8531.044628146934,317.4580818530667,-1.7823134424502383,8650.268154226673,-191335.37200709037,-0.3404013768125507,544139.2408557252,544139.2408557252,39879.54686521244,39879.54686521244,18963.09860455811,504259.69399051275,504259.69399051275,1.501432,-0.022093841925346837,0.03523870057549667,1.4882871413498502,116.0716709455849
57,0.4453125,-0.023824105721093752,0.667317390751957,0.46588999183667035,1.79829518,-0.336689613,8742.51981,-196351.691,4.297165059489405,0.581147545470105,3.9244220650851402,0.7036631087745607,0.06212383240071081,0.7036631087745607,1.4337080252260017,4001.094762516098,4424.364360472983,70.0379483784547,8495.497071367536,247.0227386324641,-1.800050596625372,8546.88079017433,-194046.4595378605,-0.3327347866501451,540233.5205956658,540233.5205956658,44955.108550096746,44955.108550096746,21376.575794489203,495278.41204556904,495278.41204556904,1.4988769,-0.02176177242371409,0.03689079594074703,1.4837478764829675,116.56090203994643
58,0.453125,-0.023280547810937503,0.673145600891813,0.4709272985845199,1.81655094,-0.328946964,8635.0538,-199065.265,4.298031744721249,0.5731680727074981,3.9161852754659403,0.7065911021779183,0.06364107820921813,0.7065911021779183,1.4442108527051765,3946.9534405353056,4433.4497268410705,72.0470307087194,8452.450198085096,182.60360191490327,-1.8183196132724284,8442.028368056714,-196728.08390651146,-0.3250842451886669,536261.7412683732,536261.7412683732,50200.727658623684,50200.727658623684,23870.916884501,486061.01360974956,486061.01360974956,1.4963106,-0.02143620401196164,0.03860811238481155,1.47913869162715,117.05831795347918
59,0.4609375,-0.022736989900781254,0.6789237807000135,0.47596489144418536,1.83535095,-0.32122422,8526.12228,-201743.998,4.299025643224371,0.5651510037611357,3.9078279524424078,0.7083174276965671,0.06519961513032707,0.7083174276965671,1.4549841327400819,3892.646198985173,4434.797114180099,73.99175924439292,8401.435072409666,124.68720759033386,-1.8371871471007588,8335.58853256081,-199374.39738794928,-0.31745035067649363,532215.6229349,532215.6229349,55599.09595163916,55599.09595163916,26437.891644524447,476616.5269832609,476616.5269832609,1.4937329,-0.021118053577174743,0.040387021038052084,1.474463932539123,117.56507882192047
60,0.46875,-0.022193431990625,0.6846531968814576,0.48099979132693044,1.85471312,-0.31352488,8415.74567,-204382.402,4.300142248069294,0.5571091144279207,3.899394560020034,0.7087583476217472,0.06679128134154325,0.7087583476217472,1.4659702690407392,3838.251953423532,4427.981137436385,75.84524453048445,8342.078335390403,73.66733460959767,-1.8565973957974222,8227.84188404384,-201981.35642286326,-0.3098416338212354,528104.4610631972,528104.4610631972,61089.307189086205,61089.307189086205,29048.53858611192,467015.15387411107,467015.15387411107,1.4911438,-0.020808177206545365,0.04221837122996774,1.4697336059765775,118.08012287586855
61,0.4765625,-0.02164987408046875,0.6903350635742038,0.48603364360425017,1.87470949,-0.305852812,8303.94756,-206974.358,4.301389668962657,0.5490481460682823,3.8909254622173917,0.7078341156227416,0.06841070112421105,0.7078341156227416,1.4771297630938138,3783.8125284873463,4412.602386131432,77.58288508708317,8273.997799705861,29.949760294139196,-1.876574893676368,8118.800798649003,-204543.58398554794,-0.3022612269858528,523925.93413679337,523925.93413679337,66684.41048883826,66684.41048883826,31709.062687212972,457241.52364795515,457241.52364795515,1.488543,-0.020507291652169444,0.04410086189363277,1.4649494297585366,118.60384198593988
62,0.484375,-0.0211063161703125,0.6959705453537527,0.4910714030886702,1.89531729,-0.298212309,8190.75506,-209513.023,4.302770590653045,0.5409691284892604,3.882453351312443,0.7054965076587798,0.07005287322343359,0.7054965076587798,1.4884262714977894,3729.3321675029324,4388.453574003169,79.18286558746289,8196.968607093564,0.0,-1.8972069220645011,8008.315082942804,-207052.12780756067,-0.2947107729603698,519669.34321455413,519669.34321455413,72266.63151329468,72266.63151329468,34363.46114557521,447402.7117012595,447402.7117012595,1.4859302,-0.020216098646546665,0.04603974165800004,1.460106556988547,119.13775502761116
63,0.4921875,-0.02056275826015625,0.701560760020114,0.49611512128731106,1.91654073,-0.290608159,8076.19921,-211990.717,4.3042733950987575,0.5328763502635143,3.8740107578621252,0.7017659403843486,0.07171043953943872,0.7017659403843486,1.4998086758691593,3674.8252224799207,4355.755587498005,80.62784726963957,8111.2086572475655,0.0,-1.9185312430907915,7896.40030946528,-209498.33987296317,-0.2871953341770426,515331.1949210732,515331.1949210732,77374.13131202213,77374.13131202213,36792.12520821823,437957.0636090511,437957.0636090511,1.4833051,-0.01993524701693455,0.048068051995038746,1.455172295021896,119.68248760870515
64,0.5,-0.020019200350000002,0.7071067811865476,0.5011628984031921,1.93846649,-0.283045718,7960.31551,-214398.807,4.30589930017703,0.5247825715053122,3.865655891631204,0.6967862809934244,0.0733739014243044,0.6967862809934244,1.5112095962482524,3620.3759065832164,4315.520429749172,81.91276706560942,8017.809103397998,0.0,-1.9405123932819817,7783.265650308654,-211876.990918013,-0.27972205636457176,510917.8660459461,510917.8660459461,81724.54290072384,81724.54290072384,38860.786725506594,429193.32314522227,429193.32314522227,1.4806673,-0.01966530246623874,0.05018983671651566,1.4501427657497228,120.23735187158836
65,0.5078125,-0.019475642439843753,0.7126096406869612,0.5062164154585992,1.961133,-0.275530994,7843.14444,-216727.572,4.30765381049712,0.5166916361900461,3.857405848509024,0.6907218851841229,0.07504132699801608,0.6907218851841229,1.522613912114883,3566.010509531041,4268.830835325839,83.04511974977139,7917.886464606651,0.0,-1.9631813071531377,7668.940652580121,-214179.1869699078,-0.27229623107654133,506426.69174118293,506426.69174118293,85529.06692012254,85529.06692012254,40669.87358316598,420897.6248210604,420897.6248210604,1.4780162,-0.019406764966958086,0.052397474115383,1.4450254908515743,120.80285131327669
66,0.515625,-0.018932084529687504,0.7180703308172536,0.511277369924227,1.9845014,-0.268070742,7724.73208,-218966.048,4.309529036778491,0.508609408820499,3.8493150153684264,0.6836574305452128,0.07670233690167728,0.6836574305452128,1.5339493219357543,3511.758117374923,4216.308558348517,84.01513470128914,7812.081810424729,0.0,-1.9865711541074365,7553.460140838317,-216394.89824249785,-0.26492384887384984,501854.8973631975,501854.8973631975,89201.65586149045,89201.65586149045,42416.22407367069,412653.2415017071,412653.2415017071,1.4753514,-0.01916012219890961,0.05465384800787973,1.4398576741910298,121.37955649057898
67,0.5234375,-0.018388526619531255,0.7234898064243891,0.5163534109256419,2.00871933,-0.260672571,7605.13088,-221101.86,4.311527897638386,0.5005308814134221,3.841395330574471,0.6756105303683393,0.07835542784398582,0.6756105303683393,1.5452041343875187,3457.5818653759557,4158.10840885159,84.8156295719028,7700.505903799448,0.0,-2.0108361537881407,7436.629012792912,-218501.21581953412,-0.2576133609854468,497185.0557183774,497185.0557183774,92719.90945531859,92719.90945531859,44089.186658754676,404465.1462630588,404465.1462630588,1.4726724,-0.01892576396619242,0.05695296361752937,1.4346452003486627,121.97009789577577
68,0.53125,-0.017844968709375006,0.7288689868556626,0.52144132984162,2.03374346,-0.253345059,7484.40045,-223121.027,4.31365187850705,0.49247021543472524,3.8336824094094166,0.666635471024963,0.07999491151627224,0.666635471024963,1.5563377419131819,3403.5760335769564,4094.6326413497354,85.43998716024878,7583.648662086941,0.0,-2.035918099461229,7318.716921177052,-220492.0887487967,-0.25037324932195987,492426.87476023636,492426.87476023636,95900.0647794528,95900.0647794528,45601.38034523744,396526.80998078355,396526.80998078355,1.4699784,-0.018704006369058546,0.05931184826414189,1.4293705581049163,122.57340712094751
69,0.5390625,-0.01730141079921875,0.7342087577794206,0.526542067020987,2.05956055,-0.246097889,7362.60848,-225007.743,4.315905235005752,0.4844336014425052,3.8261635705193595,0.6568071659125709,0.08162361074773203,0.6568071659125709,1.5673684173069424,3349.782066381167,4026.352635380667,85.89424738023068,7462.028949142064,0.0,-2.061839968323912,7199.815995015712,-222354.10818078372,-0.243212366437372,487579.61246813106,487579.61246813106,98813.27320931142,98813.27320931142,46986.63827953028,388766.33925881964,388766.33925881964,1.4672689,-0.01849518388601823,0.06179065846545576,1.4239734254205625,123.1898850000968
70,0.546875,-0.0167578528890625,0.739509972887452,0.5316574340989696,2.08633244,-0.238942004,7239.83183,-226744.127,4.318293830692755,0.4764260833085457,3.8188359389835065,0.6461925851604502,0.0832429819515415,0.6461925851604502,1.578304663012156,3296.234599338703,3953.696835614367,86.18267964046595,7336.114114593536,0.0,-2.088643943385558,7079.992178258051,-224070.04084838514,-0.236141108229788,482640.4513296396,482640.4513296396,101503.97118379653,101503.97118379653,48266.090405144954,381136.48014584306,381136.48014584306,1.4645431,-0.01829953105131219,0.06439307824519598,1.4184495528061163,123.82026952138995
71,0.5546875,-0.016214294978906252,0.7447734554883115,0.5367892801388675,2.11407304,-0.231888904,7116.15733,-228311.334,4.32083296229245,0.46845164013923807,3.811682511384037,0.6348495109253072,0.08485840848473558,0.6348495109253072,1.5891809002473911,3242.9677884085327,3877.0187614663773,86.31297092056,7206.299520795469,0.0,-2.116375148792079,6959.321135541976,-225623.52973713755,-0.22916933160412126,477607.2347733339,477607.2347733339,103953.8431440869,103953.8431440869,49431.02750206202,373653.391629247,373653.391629247,1.4618003,-0.01811729610970164,0.0670783754614631,1.4128392206482383,124.46528529179064
72,0.5625,-0.015670737068750003,0.75,0.5419394963511529,2.14276569,-0.224938989,6991.6771,-229708.807,4.323524369983862,0.4605158195414281,3.804704295672376,0.6228416064863822,0.08647001238524792,0.6228416064863822,1.5999967039776672,3190.015979785261,3796.7230479865248,86.28862152472026,7073.027649296506,0.0,-2.1450814483,6837.8845915,-227012.22304,-0.2222983986,472479.79831,472479.79831,106292.20214330999,106292.20214330999,50542.93914,366187.59616669,366187.59616669,1.4590396,-0.01794864167887723,0.06978717101053299,1.4072010706683444,125.12569196
73,0.5703125,-0.015127179158593754,0.7551903733496608,0.5471164237444376,2.17254937,-0.218084477,6866.47988,-230949.441,4.326374752642358,0.45261391749669244,3.7978655621830453,0.6102146807433465,0.08808486507655192,0.6102146807433465,1.610799134005349,3137.34611612564,3713.065692744986,86.11808006648246,6936.529888937108,0.0,-2.17495584699138,6715.601750328684,-228231.9469254492,-0.2155262743770346,467244.94967158546,467244.94967158546,108428.19801397642,108428.19801397642,51558.62521214315,358816.7516576091,358816.7516576091,1.4562603,-0.017793734470683668,0.07252207056564743,1.4015319639050365,125.80477851804285
74,0.578125,-0.014583621248437505,0.7603453162872774,0.5523157606233007,2.20344278,-0.211318815,6740.64798,-232044.081,4.329383482563687,0.4447589243744297,3.791192350264924,0.5970456326198632,0.08969852204979341,0.5970456326198632,1.6215563191229085,3085.042283745786,3626.550579585698,85.80314504615613,6797.396008377639,0.0,-2.205916598609216,6592.728666988435,-229310.05952289936,-0.20884103268400367,461918.3058012919,461918.3058012919,110250.2271390551,110250.2271390551,52425.017151751264,351668.0786622368,351668.0786622368,1.4534615,-0.017652653695730283,0.07533746223152708,1.3957766914642031,126.50108751273872
75,0.5859375,-0.014040063338281256,0.7654655446197431,0.5575395536923187,2.23539841,-0.204636839,6614.25844,-233001.289,4.332574598769695,0.4369574447119552,3.784658575716838,0.5833945422124905,0.09131933717547619,0.5833945422124905,1.632321510642248,3033.1618573604173,3537.5245487432985,85.35628526861949,6656.042691372335,0.0,-2.238022094520103,6469.334175112418,-230254.29345633535,-0.20223791168044647,456500.33573575324,456500.33573575324,111889.00705231138,111889.00705231138,53204.27237226022,344611.32868344185,344611.32868344185,1.4506424,-0.01752547472820193,0.07825535226636642,1.3899125224618358,127.21546084366507
76,0.59375,-0.013496505428125,0.770551750371122,0.5627899122515594,2.26870086,-0.198034696,6487.3842,-233827.478,4.335943999613915,0.42921165128232475,3.7782524283318764,0.5693235763448311,0.09294859521367312,0.5693235763448311,1.6431028298932102,2981.7110922053107,3446.3591403450564,84.78370536992014,6512.8539379202875,0.0,-2.2713349593571213,6345.484098520323,-231070.50217543347,-0.19571330400388065,450991.0180228956,450991.0180228956,113351.21266231191,113351.21266231191,53899.56485530408,337639.8053605837,337639.8053605837,1.447802,-0.017412234031026933,0.08125143034667806,1.383962803684349,127.9488348520655
77,0.6015625,-0.01295294751796875,0.7756046028744286,0.5680690133796926,2.30325871,-0.191509782,6360.09531,-234527.008,4.3395008636712324,0.42152827493781275,3.7719804973474362,0.5548916898015313,0.0945867277206327,0.5548916898015313,1.6539005108569929,2930.7372485275437,3353.420794717611,84.09086416690616,6368.24890741206,0.0,-2.3059215362068057,6221.242197524712,-231762.65254597118,-0.1892647590880423,445389.85796937824,445389.85796937824,114619.25877973891,114619.25877973891,54502.532678413205,330770.5991896393,330770.5991896393,1.4449395,-0.01731298727447137,0.08425511307181938,1.3779973742026521,128.7022219786153
78,0.609375,-0.012409389607812502,0.7806247497997998,0.573379107323998,2.33907548,-0.1850607,6232.45996,-235102.261,4.343255134235722,0.4139099103232981,3.7658253051399795,0.540159908703898,0.0962383048492904,0.540159908703898,1.6647431606586383,2880.2591195111354,3259.0641602086926,83.28766864077944,6222.610948360608,9.849011639392302,-2.3418528174927826,6096.67108624977,-232332.89016230055,-0.18289094399384168,439696.2382987222,439696.2382987222,115694.70201956149,115694.70201956149,55013.91602660643,324001.5362791607,324001.5362791607,1.4420538,-0.017227705146368667,0.08726638301608254,1.372015122130286,129.47661862523037
79,0.6171875,-0.011865831697656253,0.7856128181235335,0.5787225251323825,2.37646317,-0.178687239,6104.54558,-235553.671,4.347205666644821,0.4063625068377925,3.7597784310461697,0.5251876798333344,0.09790453926644194,0.5251876798333344,1.6756377321941023,2830.3113419567803,3163.6408556517995,82.38113124418796,6076.333328852767,28.212251147232564,-2.37920588496969,5971.833150005554,-232781.53886642423,-0.17659164377637776,433909.4255375131,433909.4255375131,116590.8055867284,116590.8055867284,55440.02167824576,317318.6199507847,317318.6199507847,1.439144,-0.01715637883807773,0.09037621643480168,1.3659241624032763,130.27306651879863
80,0.625,-0.011322273787500003,0.7905694150420949,0.5841016872235664,2.41532781,-0.172390373,5976.4199,-235879.739,4.351365787261661,0.3988887443701319,3.753821011145644,0.5100352309522518,0.099590796019336,0.5100352309522518,1.6866174958966784,2780.915343499539,3067.496888224094,81.38226515809251,5929.7944968817255,46.625403118274335,-2.4180636556619164,5846.791476586937,-233107.09025405056,-0.17036777158408942,428028.3438343952,428028.3438343952,117259.13143053498,117259.13143053498,55757.816885872206,310769.2124038602,310769.2124038602,1.4362091,-0.017098936395659584,0.09362500105182633,1.3596830353438327,131.0927597027292
81,0.6328125,-0.010778715877343754,0.795495128834866,0.5895196834789389,2.45572616,-0.166172274,5848.15199,-236076.999,4.355752231047429,0.391494027644222,3.7479701369116443,0.49476107587546103,0.10129701568929726,0.49476107587546103,1.6976775329454747,2732.113282235978,2970.9958203460774,80.29760089668717,5783.406703478742,64.7452865212581,-2.4585298507258107,5721.604362435622,-233305.14771366282,-0.16422172558401338,422050.7496535164,422050.7496535164,117794.32305865965,117794.32305865965,56012.30552514295,304256.4265948568,304256.4265948568,1.4332482,-0.01705531907869489,0.09699109727011271,1.3533124218085821,131.93720768160196
82,0.640625,-0.010235157967187505,0.8003905296791061,0.5949831661539265,2.49792722,-0.160036345,5719.81336,-236139.976,4.36036169053922,0.3841775082546169,3.742188117708717,0.4794172265784042,0.10302892880508357,0.4794172265784042,1.7088558435092294,2683.8908177105736,2874.4161505229745,79.13766160685174,5637.4446298404,82.36873015960009,-2.5008083778357757,5596.301464668688,-233363.02347936897,-0.15815938787916448,415968.6076054837,415968.6076054837,118072.95608309764,118072.95608309764,56144.79814184099,297895.651522386,297895.651522386,1.4302601,-0.017025410078168345,0.1004350466041219,1.3468504634740466,132.80937950941163
83,0.6484375,-0.009691600057031256,0.8052561704203204,0.6004902659125473,2.54191171,-0.153987276,5591.47904,-236061.09,4.36519670707353,0.37695370323705796,3.736478723075436,0.46408176337055856,0.10478633066634908,0.46408176337055856,1.7201485135587316,2636.344903867242,2778.2249675752228,77.91292864053246,5492.4828000829975,98.99623991700264,-2.54488608477081,5471.011797952847,-233281.041301721,-0.15218294486286135,409789.39734032174,409789.39734032174,117990.46946375787,117990.46946375787,56105.57498062043,291798.92787656386,291798.92787656386,1.4272439,-0.0170091402492979,0.10396398910609729,1.3402890511432006,133.7087787762257
84,0.65625,-0.009148042146875007,0.8100925873009825,0.6060438360136813,2.58772636,-0.148031115,5463.22883,-235830.542,4.370279620496223,0.36982722629451403,3.730846027248979,0.44881871834858217,0.1065722655412075,0.44881871834858217,1.7315705730227855,2589.5154054858053,2682.802367711775,76.63471615771374,5348.952489355294,114.27634064470567,-2.5908749727218146,5345.811359396476,-233049.3905773446,-0.14629840527522253,403512.10336877237,403512.10336877237,117688.7970429879,117688.7970429879,55962.12691485701,285823.3063257844,285823.3063257844,1.4241986,-0.017006394308481197,0.10762049016375501,1.333584504144726,134.6369922687523
85,0.6640625,-0.008604484236718751,0.8149003006503311,0.6116468637870144,2.63570282,-0.142175363,5335.14846,-235436.162,4.375566366734024,0.3628049254895027,3.7252221625483157,0.43369185986404385,0.10839070069761814,0.43369185986404385,1.7431543138393002,2543.418603928669,2588.4742116183093,75.31538289332408,5207.208198440302,127.94026155969823,-2.6388963506212075,5220.782272541883,-232655.94096275058,-0.14051320481786916,397136.12496807997,397136.12496807997,117137.19914267001,117137.19914267001,55699.83693926754,279998.92582541,279998.92582541,1.421123,-0.0170170126095141,0.11141235827363113,1.3267276543358828,135.59566034707305
86,0.671875,-0.008060926326562502,0.81967981553775,0.6173024831666678,2.68569776,-0.136429095,5207.33098,-234863.215,4.381050106058622,0.35589268273906904,3.7195698974315596,0.4187642164869009,0.11024670143784372,0.4187642164869009,1.7549333979452681,2498.0876529354277,2495.5868127144568,73.96828715156929,5067.642752801455,139.68822719854506,-2.68908219465036,5096.014068121446,-232086.04166697597,-0.13483632964042233,390661.41194633325,390661.41194633325,116306.51773226484,116306.51773226484,55304.84013682826,274354.8942140684,274354.8942140684,1.4180161,-0.017040870622822148,0.11534649366159974,1.3197104769612225,136.58650261522465
87,0.6796875,-0.007517368416406253,0.8244316223920575,0.6230139886740779,2.73808052,-0.130803094,5079.87824,-234094.173,4.386703306472909,0.34909573982786307,3.71382244031996,0.40409869906144685,0.11214681102549173,0.40409869906144685,1.766955067556158,2453.540350433276,2404.467891938716,72.60805023055491,4930.616292602547,149.2619473974528,-2.741576113788046,4971.605085325341,-231322.28636143732,-0.12927845803073532,384088.3314229888,384088.3314229888,115198.54216269687,115198.54216269687,54777.98736068785,268889.78926029196,268889.78926029196,1.4148769,-0.01707782101451175,0.11942648583805966,1.3125282351764522,137.61148207650845
88,0.6875,-0.006973810506250004,0.82915619758885,0.6287848480646033,2.79308375,-0.12531003,4952.9024,-233108.44,4.392495873403068,0.34241962002762927,3.707931425526168,0.3897573983069533,0.11409407464614987,0.3897573983069533,1.7792431314756545,2409.796653341489,2315.4555865778816,71.24720827256766,4796.499448191939,156.4029518080606,-2.796532636903429,4847.664011440227,-230344.23422569473,-0.12385213561646034,377417.93702374346,377417.93702374346,113786.4554211389,113786.4554211389,54106.5268697034,263631.48160260456,263631.48160260456,1.4117043,-0.01712769921730404,0.12365578045191494,1.305176218765389,138.67272760781887
89,0.6953125,-0.006430252596093755,0.8338540040078959,0.6346187170820403,2.85038234,-0.119964649,4826.52777,-231882.029,4.398400962531576,0.33586982586200237,3.7018342680253795,0.3758004648115662,0.11609444908436593,0.3758004648115662,1.7918408308382994,2366.8797845725717,2228.8696883766215,69.90031963017968,4665.649792579374,160.87797742062594,-2.854120807627119,4724.311585546545,-229128.08508788733,-0.11857197221864786,370652.5032561483,370652.5032561483,112050.0975718276,112050.0975718276,53280.87242531925,258602.4056843207,258602.4056843207,1.4084972,-0.017190322778589232,0.12803771575682604,1.2976498070217632,139.7724499753271
90,0.703125,-0.005886694685937506,0.8385254915624212,0.640519457573923,2.91077644,-0.114784009,4700.89273,-230387.19,4.404404297874856,0.32944901372942637,3.695481686183365,0.36228873489767927,0.11815376861524853,0.36228873489767927,1.804788302510682,2324.800997146479,2145.0443617925566,68.58241948275902,4538.427778421795,162.46495157820482,-2.91452516302881,4601.682488184758,-227646.30368703482,-0.11345487309580882,363795.524777276,363795.524777276,110021.47434192522,110021.47434192522,52316.24305101477,253774.05043535077,253774.05043535077,1.4052545,-0.017265510857049703,0.13257842538863635,1.2899415854684135,140.91311442444203
